ID,lane_count,vehicle_fromTaz,vehicle_toTaz,avrg_speed,ini_time,end_time,ini_x_pos,ini_y_pos,end_x_pos,end_y_pos,tripinfo_duration,tripinfo_routeLength,tripinfo_timeLoss,tripinfo_waitingCount,tripinfo_waitingTime,tripinfo_arrivalLane,tripinfo_departLane,Repetition
4777,93,MoraEbre,RiberaEbre,19.777903726708047,67500.0,68143.0,33369.35,63562.7,41245.82,66940.25,644.0,12727.31,102.21,0,0.0,-419589824#0_0,153173586#4_0,2
4781,53,MoraEbre,RiberaEbre,13.037970588235295,67585.0,67924.0,33433.53,63786.51,33762.2,64490.15,340.0,4418.81,72.68,0,0.0,-332191412_0,-214473849_0,2
4791,47,MoraEbre,RiberaEbre,11.446421052631578,67797.0,67986.0,33377.11,63507.03,33060.09,62908.44,190.0,2162.83,56.16,0,0.0,194786193#1_0,-152916669#1_0,2
4793,82,MoraEbre,RiberaEbre,18.323827392120094,67839.0,68371.0,33377.11,63507.03,38769.59,65586.64,533.0,9760.2,91.43,0,0.0,-743729576#1_1,-152916669#1_0,2
4794,64,MoraEbre,RiberaEbre,12.474773413897278,67860.0,68190.0,33495.84,63534.4,32928.68,61718.64,331.0,4142.26,75.12,0,0.0,32571536_0,-153173580#1_0,2
4827,3,MoraEbre,RiberaEbre,11.457777777777775,65340.0,65348.0,33381.66,63570.29,33293.44,63549.19,9.0,97.02,1.85,0,0.0,153173586#5_0,-153173576#0_0,2
4851,153,MoraEbre,RiberaEbre,12.857694585448387,67068.0,69431.0,33517.97,63504.29,49184.07,67970.21,2364.0,30379.52,295.39,0,0.0,495239743#0_0,497727610#1_0,2
4907,69,MoraEbre,RiberaEbre,12.281355555555534,68559.0,69008.0,33416.61,63554.91,32732.51,62694.04,450.0,5523.32,85.87,0,0.0,-293716758#1_0,-152916669#2_0,2
4922,79,MoraEbre,RiberaEbre,13.783919191919207,68877.0,69371.0,33397.31,63580.33,34237.89,64385.2,495.0,6806.51,117.74,0,0.0,-32299099#0_0,153173578_0,2
4929,72,MoraEbre,RiberaEbre,14.885321888412001,69025.0,69490.0,33384.92,63574.6,35621.3,64740.27,466.0,6935.4,106.11,0,0.0,184294042_0,153173576#0_0,2
4931,92,MoraEbre,RiberaEbre,13.401720430107536,69068.0,69625.0,33548.37,63533.39,34303.29,64214.39,558.0,7484.04,143.89,0,0.0,-32072765#1_0,-153173573#1_0,2
4950,155,MoraEbre,RiberaEbre,12.697269952027913,69470.0,71762.0,33384.92,63574.6,47046.6,66770.51,2293.0,29119.29,288.46,0,0.0,-654348705_0,153173576#0_0,2
4963,73,MoraEbre,RiberaEbre,12.33948665297741,69745.0,70231.0,33416.61,63554.91,32817.44,62526.22,487.0,6001.08,94.64,0,0.0,194786200#2_0,-152916669#2_0,2
4965,65,MoraEbre,RiberaEbre,13.266672,69788.0,70412.0,33327.73,63554.24,28784.22,63210.95,625.0,8281.68,98.94,0,0.0,-466365832_0,153173586#5_0,2
4966,32,MoraEbre,RiberaEbre,11.047142857142862,69809.0,69955.0,33390.34,63562.25,33561.63,63041.53,147.0,1648.02,44.3,0,0.0,32151283#3_0,153173586#3_0,2
4997,143,MoraEbre,RiberaEbre,12.883622741295726,70465.0,72733.0,33419.67,63564.15,47982.98,68699.26,2269.0,29240.18,276.32,0,0.0,214467258#5_0,153173586#0_0,2
5055,149,MoraEbre,RiberaEbre,13.03945746527778,71693.0,73996.0,33361.94,63520.77,49100.45,68131.33,2304.0,30047.58,280.78,0,0.0,48087436#2_0,-194785457#0_0,2
5066,166,MoraEbre,RiberaEbre,12.966407258064509,71926.0,74405.0,33327.73,63554.24,48807.14,68897.09,2480.0,32148.2,325.31,0,0.0,-152745480#3_0,153173586#5_0,2
5113,144,MoraEbre,RiberaEbre,12.642074875958471,69146.0,71362.0,33423.04,63502.27,47493.55,67248.0,2217.0,28019.72,270.64,0,0.0,61735903_0,-194785458_0,2
5120,72,MoraEbre,RiberaEbre,14.34331932773109,69266.0,69741.0,33377.11,63507.03,34674.16,64737.63,476.0,6814.02,103.63,0,0.0,-32500137#0_0,-152916669#1_0,2
5127,20,MoraEbre,RiberaEbre,7.790358705161867,69386.0,70528.0,33333.11,63627.58,32811.29,64520.59,1143.0,8891.67,116.23,0,0.0,152916654#2_0,-153173587#1_0,2
5142,30,MoraEbre,RiberaEbre,10.400245901639343,69643.0,69764.0,33495.84,63534.4,33373.84,63151.96,122.0,1274.66,38.6,0,0.0,123789734#0_0,-153173580#1_0,2
5153,162,MoraEbre,RiberaEbre,12.676486486486453,69832.0,72162.0,33396.44,63527.69,47005.78,66826.26,2331.0,29537.17,300.95,0,0.0,-158605449#1_0,152916669#2_0,2
5183,69,MoraEbre,RiberaEbre,16.35540123456791,70346.0,70669.0,33533.77,63517.51,35181.94,61818.04,324.0,5287.85,81.02,0,0.0,-330996349#5_0,-153173585_0,2
5184,147,MoraEbre,RiberaEbre,12.862599562363211,70363.0,72647.0,33517.97,63504.29,48004.03,68701.24,2285.0,29378.9,283.34,0,0.0,214467253_0,497727610#1_0,2
5197,73,MoraEbre,RiberaEbre,13.31740740740742,70586.0,71071.0,33525.82,63535.89,34465.61,64168.95,486.0,6470.79,106.56,0,0.0,32151266#1_0,497727612_0,2
5220,188,MoraEbre,RiberaEbre,12.928513674197367,70980.0,73502.0,33521.15,63484.15,48671.18,69020.33,2523.0,32610.61,332.29,0,0.0,214467216#5_0,-153173572_0,2
5231,12,MoraEbre,RiberaEbre,10.483018867924526,71169.0,71221.0,33525.82,63535.89,33192.14,63707.83,53.0,543.41,18.7,0,0.0,214473859_0,497727612_0,2
5261,169,MoraEbre,RiberaEbre,12.960404367165403,71683.0,74155.0,33481.17,63436.5,48762.87,69019.56,2473.0,32043.55,323.36,0,0.0,689988218#4_0,214473853#4_0,2
5262,55,MoraEbre,RiberaEbre,11.88101449275362,71700.0,72044.0,33481.17,63436.5,34330.54,64081.51,345.0,4096.53,84.03,0,0.0,-32151259_0,214473853#4_0,2
5297,33,MoraEbre,RiberaEbre,11.336338028169019,70500.0,70641.0,33517.97,63504.29,33685.6,63148.29,142.0,1609.13,38.56,0,0.0,-35556950#0_0,497727610#1_0,2
5301,67,MoraEbre,RiberaEbre,14.107242990654216,70980.0,71407.0,33347.13,63526.66,34498.27,64464.79,428.0,6034.09,99.3,0,0.0,32119700#5_0,-153173569_0,2
5302,89,MoraEbre,RiberaEbre,14.336693069306946,71100.0,71604.0,33325.65,63488.21,33898.51,64659.34,505.0,7234.21,118.33,0,0.0,161839174#1_0,-194785457#1_0,2
5320,124,MoraEbre,RiberaEbre,16.670561959654176,73890.0,75277.0,33538.52,63522.16,44283.66,66501.47,1388.0,23143.39,173.53,0,0.0,61735899_0,153173585_0,2
5325,129,MoraEbre,RiberaEbre,13.407669172932328,74790.0,77050.0,33381.66,63570.29,45194.37,64111.09,2261.0,30313.1,259.33,0,0.0,-229421606#3_0,-153173576#0_0,2
5370,84,MoraEbre,RiberaEbre,14.08982213438736,72237.0,72742.0,33443.74,63466.7,34277.06,64200.18,506.0,7126.31,120.39,0,0.0,32734906#2_0,497727581_0,2
5409,41,MoraEbre,RiberaEbre,10.620666666666663,73114.0,73293.0,33525.82,63535.89,33520.17,63499.0,180.0,1898.67,56.48,0,0.0,-497727610#1_0,497727612_0,2
5431,145,MoraEbre,RiberaEbre,12.940506993007007,73609.0,75896.0,33390.21,63553.39,47695.83,68896.42,2288.0,29594.46,282.08,0,0.0,-684567905#0_0,194785457#0_0,2
5454,7,MoraEbre,RiberaEbre,10.055,74127.0,74148.0,33525.82,63535.89,33413.05,63569.77,22.0,206.94,7.34,0,0.0,153173578_0,497727612_0,2
5471,14,MoraEbre,RiberaEbre,6.978108651911473,74509.0,75005.0,33481.17,63436.5,32887.66,66066.34,497.0,3451.86,55.53,0,0.0,103837707#6_0,214473853#4_0,2
5500,36,MoraEbre,RiberaEbre,10.933293413173654,75162.0,75328.0,33496.68,63554.26,33583.49,63409.68,167.0,1813.67,49.32,0,0.0,152916839#0_0,153173582_0,2
5505,52,MoraEbre,RiberaEbre,11.844101382488473,75274.0,75490.0,33481.23,63509.97,32899.37,63215.35,217.0,2568.98,61.64,0,0.0,152916954#4_0,497727588_0,2
5506,52,MoraEbre,RiberaEbre,11.5715,75297.0,75516.0,33538.52,63522.16,32956.81,63010.49,220.0,2547.64,66.72,0,0.0,-194785447_0,153173585_0,2
